stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
21063,21063,Clarkson St & 20th Ave,Vehicles Travelling South,39.748302,-104.977032,21063,,0,,,1
21248,21248,Florida Ave & S Alton St,Vehicles Travelling West,39.689378,-104.882674,21248,,0,,,1
21501,21501,Arapahoe Rd & S Jordan Rd,Vehicles Travelling East,39.5948,-104.820172,21501,,0,,,1
21591,21591,Smoky Hill Rd & Danube St,Vehicles Travelling Northwest,39.615391,-104.763677,21591,,0,,,1
21732,21732,W 44th Ave & Harlan St,Vehicles Travelling West,39.776681,-105.063848,21732,,0,,,1
22030,22030,Hwy 119 & Milepost 36,Vehicles Travelling Northeast,40.003349,-105.367453,22030,,0,,,1
22048,22048,Briarwood Ave & S Revere Pkwy,Vehicles Travelling West,39.592857,-104.839842,22048,,0,,,1
22345,22345,South Boulder Rd & Plaza Dr,Vehicles Travelling West,39.987033,-105.122603,22345,,0,,,1
22575,22575,15th St & Platte St,Vehicles Travelling Southeast,39.75679,-105.009807,22575,,0,,,1
22668,22668,8500 Block Alameda Ave,Vehicles Travelling Southeast,39.709741,-104.890056,22668,,0,,,1
22944,22944,88th Ave & Devonshire Blvd,Vehicles Travelling East,39.856027,-104.955884,22944,,0,,,1
22978,22978,Monaco St & 80th Ave,Vehicles Travelling North,39.841598,-104.912566,22978,,0,,,1
23193,23193,100th Ave & Madison St,Vehicles Travelling West,39.87776,-104.945781,23193,,0,,,1
23826,23826,S Tower Rd & Iliff Ave,Vehicles Travelling North,39.676867,-104.77231,23826,,0,,,1
24533,24533,Sable Blvd & 144th Ave,Vehicles Travelling North,39.958088,-104.818233,24533,,0,,,1
24701,24701,40th Ave & Airport Way,Vehicles Travelling West,39.772928,-104.795764,24701,,0,,,1
25007,25007,W Grant Ranch Blvd & S Lamar Pl,Vehicles Travelling East,39.616997,-105.067726,25007,,0,,,1
25202,25202,W 10th Ave & King St,Vehicles Travelling East,39.732899,-105.03394,25202,,0,,,1
25480,25480,40th Ave & Andrews Dr,Vehicles Travelling West,39.77327,-104.807547,25480,,0,,,1
25543,25543,W 112th Ave & Decatur Dr,Vehicles Travelling East,39.899516,-105.022403,25543,,0,,,1
25730,25730,10300 Block Park Meadows Dr,Vehicles Travelling Northwest,39.542253,-104.870826,25730,,0,,,1
25737,25737,Chambers Rd & S Chambers Rd,Vehicles Travelling South,39.615794,-104.813698,25737,,0,,,1
25880,25880,Park Meadows Dr & S Quebec St,Vehicles Travelling East,39.561629,-104.900204,25880,,0,,,1
25959,25959,69th Ave & Locust St,Vehicles Travelling West,39.822011,-104.914602,25959,,0,,,1
25999,25999,Chenango Ave & S Jericho St,Vehicles Travelling East,39.626912,-104.748905,25999,,0,,,1
26011,26011,Bush St & S 3rd Ave,Vehicles Travelling West,39.985336,-104.819295,26011,,0,,,1
26450,26450,Mainstreet & Motsenbocker Rd,Vehicles Travelling West,39.517274,-104.786567,26450,,0,,,1
26501,26501,Smoky Hill Rd & S Telluride St,Vehicles Travelling East,39.622244,-104.782096,26501,,0,,,1
26629,26629,6th Ave & Collyer St,Vehicles Travelling East,40.168953,-105.098549,26629,,0,,,1
33013,33013,Hampden Ave & S Uravan St,Vehicles Travelling West,39.653247,-104.777794,33013,,0,,,1
33093,33093,W Hampden Ave & S Broadway,Vehicles Travelling East,39.653119,-104.988045,33093,,0,,,1
33103,33103,Virginia Ave & Birch St,Vehicles Travelling West,39.707459,-104.938054,33103,,0,,,1
33240,33240,S Syracuse Way & S Uinta St,Vehicles Travelling Southeast,39.666576,-104.893065,33240,,0,,,1
33463,33463,W 88th Ave & Conifer Rd,Vehicles Travelling East,39.856195,-104.991809,33463,,0,,,1
33604,33604,Broadway & Hawthorn Ave,Vehicles Travelling North,40.035262,-105.281983,33604,,0,,,1
34728,34728,Mississippi Ave & S Cherry St,Vehicles Travelling West,39.696668,-104.934358,34728,,0,,,1
34786,34786,Via Varra Rd & Via Lata Dr,Vehicles Travelling South,39.946661,-105.123677,34786,,0,,,1
34859,34859,Andrews Dr & Titan Ct,Vehicles Travelling Northeast,39.785678,-104.837985,34859,,0,,,1
34867,34867,51st Ave & Chandler Way,Vehicles Travelling West,39.78819,-104.826754,34867,,0,,,1
34878,34878,Green Valley Ranch Blvd & Argonne St,Vehicles Travelling West,39.783861,-104.765319,34878,,0,,,1
34966,34966,W 57th Ave & Garrison St,Vehicles Travelling West,39.800247,-105.099507,34966,,0,,,1
35295,35295,Colorado Blvd & 133rd Ave,Vehicles Travelling South,39.935279,-104.940445,35295,,0,,,1
35297,35297,Colorado Blvd & Summit Grove Pkwy,Vehicles Travelling South,39.939922,-104.940431,35297,,0,,,1
26312,26312,Southmoor Station Gate F,Vehicles Travelling North,39.648718,-104.914346,26312,,0,33721,,1
23048,23048,20th & Welton Station,Vehicles Travelling Northeast,39.748074,-104.986647,A,,0,34118,,1
35033,35033,Civic Center Station Gate 3,Vehicles Travelling North,39.740952,-104.986429,35033,,0,33701,,1
34142,34142,Golden,Vehicles Travelling North,39.757518,-105.222901,,,1,,,0
16790,16790,Josephine St & 1st Ave,Vehicles Travelling Northeast,39.718783,-104.958952,16790,,0,34136,,1
11958,11958,W Alameda Ave & S Broadway,Vehicles Travelling East,39.711059,-104.988452,11958,,0,33707,,1
33788,33788,39th St / Table Mesa,Vehicles Travelling North,39.985522,-105.248455,,,1,,,0
12516,12516,S Broadway & Evans Ave,Vehicles Travelling North,39.678824,-104.987407,12516,,0,,,1
34238,34238,Garrison Station,Vehicles Travelling North,39.736531,-105.099528,,,1,,,0
34651,34651,Denver Airport Station Gate 7,Vehicles Travelling East,39.847919,-104.673639,34651,,0,34503,,1
34685,34685,61st / Pena Station,Vehicles Travelling North,39.806945,-104.783907,,,1,,,0
10187,10187,12th Ave & Washington St,Vehicles Travelling West,39.735237,-104.97904,10187,,0,,,1
10367,10367,19th St & Cedar Ave,Vehicles Travelling North,40.027895,-105.272534,10367,,0,,,1
10393,10393,19th St & Yarmouth Ave,Vehicles Travelling South,40.057985,-105.272817,10393,,0,,,1
10459,10459,W 1st Ave & Newland St,Vehicles Travelling East,39.718451,-105.069303,10459,,0,,,1
10503,10503,W 20th Ave & Cody St,Vehicles Travelling East,39.747476,-105.091507,10503,,0,,,1
10609,10609,23rd Ave & Quebec St,Vehicles Travelling West,39.751062,-104.903994,10609,,0,,,1
10656,10656,W 26th Ave & Kendall St,Vehicles Travelling East,39.75474,-105.065951,10656,,0,,,1
10714,10714,28th Ave & Race St,Vehicles Travelling East,39.756918,-104.964069,10714,,0,,,1
10728,10728,28th St & Kalmia Ave,Vehicles Travelling South,40.039549,-105.258629,10728,,0,,,1
10743,10743,29th Ave & Colorado Blvd,Vehicles Travelling East,39.75825,-104.940044,10743,,0,,,1
10755,10755,29th Ave & Forest St,Vehicles Travelling West,39.758403,-104.926387,10755,,0,,,1
10767,10767,29th Ave & Jasmine St,Vehicles Travelling East,39.758336,-104.918507,10767,,0,,,1
10841,10841,30th St & Mapleton Ave,Vehicles Travelling South,40.02603,-105.253767,10841,,0,,,1
10952,10952,Bruce Randolph Ave & Lafayette St,Vehicles Travelling East,39.764446,-104.971205,10952,,0,,,1
11130,11130,W 44th Ave & Everett Dr,Vehicles Travelling Northwest,39.777431,-105.095351,11130,,0,,,1
11283,11283,48th Ave & Forest St,Vehicles Travelling West,39.783806,-104.927377,11283,,0,,,1
11816,11816,88th Ave & Hoffman Way,Vehicles Travelling West,39.856272,-104.963953,11816,,0,,,1
11867,11867,W 8th Ave & Simms St,Vehicles Travelling East,39.729049,-105.127858,11867,,0,,,1
12038,12038,Alameda Ave & S Sherman St,Vehicles Travelling East,39.711087,-104.98556,12038,,0,,,1
12232,12232,Arapahoe Ave & Cherryvale Rd,Vehicles Travelling East,40.0146,-105.212603,12232,,0,,,1
13001,13001,W Colfax Ave & Viewpoint Rd,Vehicles Travelling West,39.740244,-105.135957,13001,,0,,,1
13104,13104,S Colorado Blvd & Dickinson Pl,Vehicles Travelling North,39.672165,-104.940537,13104,,0,,,1
13257,13257,W Dartmouth Ave & S Dale Ct,Vehicles Travelling East,39.660442,-105.02126,13257,,0,,,1
13271,13271,W Dartmouth Ave & S Hurley Cir,Vehicles Travelling Northwest,39.657356,-105.062795,13271,,0,,,1
13338,13338,S Dayton St & Alameda Ave,Vehicles Travelling South,39.7085,-104.875475,13338,,0,,,1
13354,13354,Del Mar Cir & Quentin St,Vehicles Travelling East,39.722451,-104.846701,13354,,0,,,1
13412,13412,S Downing St & Iowa Ave,Vehicles Travelling South,39.68733,-104.973482,13412,,0,,,1
13577,13577,Evans Ave & S Downing St,Vehicles Travelling East,39.678404,-104.97301,13577,,0,,,1
13693,13693,Federal Blvd & W 104th Ave Nearside,Vehicles Travelling North,39.884053,-105.024975,13693,,0,,,1
13700,13700,Federal Blvd & W 12th Ave,Vehicles Travelling North,39.735104,-105.025017,13700,,0,,,1
13915,13915,W Florida Ave & S Marshall St,Vehicles Travelling East,39.689397,-105.068001,13915,,0,,,1
13956,13956,W Florida Ave & S Xavier St,Vehicles Travelling East,39.689476,-105.049617,13956,,0,,,1
14171,14171,Hampden Ave & S Poplar St,Vehicles Travelling West,39.653254,-104.906113,14171,,0,,,1
14276,14276,S Havana St & Mexico Ave,Vehicles Travelling North,39.686222,-104.865769,14276,,0,,,1
14406,14406,Huron St & W 100th Pl,Vehicles Travelling North,39.878768,-104.996553,14406,,0,,,1
14532,14532,Iliff Ave & S Jamaica St,Vehicles Travelling East,39.674684,-104.862913,14532,,0,,,1
14967,14967,Lincoln St & 1st Ave,Vehicles Travelling North,39.718831,-104.986151,14967,,0,,,1
15225,15225,MLK Blvd & Birch St,Vehicles Travelling West,39.762036,-104.935302,15225,,0,,,1
15319,15319,Mississippi Ave & S Colorado Blvd Farside,Vehicles Travelling East,39.696479,-104.938839,15319,,0,,,1
15413,15413,Mississippi Ave & S Norfolk St,Vehicles Travelling West,39.696724,-104.796851,15413,,0,,,1
15426,15426,S Potomac St & Louisiana Ave,Vehicles Travelling North,39.69484,-104.83288,15426,,0,,,1
15447,15447,Mississippi Ave & S Tamarac St,Vehicles Travelling West,39.696717,-104.895892,15447,,0,,,1
15462,15462,W Mississippi Ave & S Vallejo St,Vehicles Travelling West,39.696846,-105.014166,15462,,0,,,1
15589,15589,Montview Blvd & Moline St,Vehicles Travelling East,39.747308,-104.853658,15589,,0,,,1
15722,15722,South Golden Rd & Quaker St,Vehicles Travelling Northwest,39.735329,-105.184136,15722,,0,,,1
15859,15859,9400 Block Pecos St,Vehicles Travelling North,39.866494,-105.00599,15859,,0,,,1
16366,16366,1400 Block Sable Blvd,Vehicles Travelling North,39.738086,-104.819328,16366,,0,,,1
16372,16372,Sable Blvd & 6th Ave,Vehicles Travelling North,39.725298,-104.819266,16372,,0,,,1
16465,16465,Sheridan Blvd & W 2nd Ave,Vehicles Travelling South,39.720519,-105.053355,16465,,0,,,1
16544,16544,S Sheridan Blvd & W Bayaud Ave,Vehicles Travelling South,39.714694,-105.053403,16544,,0,,,1
16581,16581,S Sheridan Blvd & W Warren Ave,Vehicles Travelling South,39.675494,-105.053335,16581,,0,,,1
16655,16655,Steele St & 50th Ave,Vehicles Travelling South,39.787482,-104.949984,16655,,0,,,1
16877,16877,S University Blvd & Yale Ave,Vehicles Travelling North,39.668293,-104.959298,16877,,0,,,1
16962,16962,Wadsworth Blvd & W 35th Ave,Vehicles Travelling North,39.766042,-105.081335,16962,,0,,,1
16970,16970,Wadsworth Blvd & W 45th Pl,Vehicles Travelling North,39.779738,-105.081263,16970,,0,,,1
17010,17010,Wadsworth Blvd & W 80th Ave,Vehicles Travelling North,39.842744,-105.081623,17010,,0,,,1
17048,17048,S Wadsworth Blvd & W Evans Ave,Vehicles Travelling South,39.678735,-105.081611,17048,,0,,,1
17384,17384,York St & 9th Ave,Vehicles Travelling South,39.732524,-104.959882,17384,,0,,,1
17392,17392,York St & 23rd Ave,Vehicles Travelling North,39.750962,-104.959702,17392,,0,,,1
17405,17405,York St & 38th Ave,Vehicles Travelling North,39.76943,-104.959676,17405,,0,,,1
17802,17802,S Pratt Pkwy & Delaware Ave,Vehicles Travelling North,40.155095,-105.106751,17802,,0,,,1
17856,17856,Smith Rd & Smith Dr,Vehicles Travelling Southeast,39.763413,-104.825,17856,,0,,,1
17906,17906,Sir Galahad Dr & South Boulder Rd,Vehicles Travelling North,39.987087,-105.079109,17906,,0,,,1
18345,18345,W 92nd Ave & Holiday Blvd,Vehicles Travelling East,39.863406,-105.008726,18345,,0,,,1
18994,18994,Conifer Rd & Durango St,Vehicles Travelling Northwest,39.836562,-104.989283,18994,,0,,,1
19193,19193,Broadway & Linden Ave,Vehicles Travelling South,40.040563,-105.282214,19193,,0,,,1
19216,19216,W Hampden Ave & S Sheridan Blvd,Vehicles Travelling Northwest,39.652006,-105.054916,19216,,0,,,1
19371,19371,W 20th Ave & Beech Ct,Vehicles Travelling West,39.747402,-105.149841,19371,,0,,,1
19487,19487,S Quebec St & Arkansas Ave,Vehicles Travelling South,39.691601,-104.903651,19487,,0,,,1
19829,19829,28th St & Glenwood Dr,Vehicles Travelling North,40.03202,-105.258276,19829,,0,,,1
19920,19920,Leetsdale Dr & S Monaco Pkwy,Vehicles Travelling Northwest,39.703204,-104.913177,19920,,0,,,1
20003,20003,6th Ave & Del Mar Cir W,Vehicles Travelling East,39.725576,-104.850613,20003,,0,,,1
20015,20015,South Boulder Rd & Minotaur Dr,Vehicles Travelling West,39.987071,-105.101798,20015,,0,,,1
20338,20338,Hwy 74 & Brookline Rd,Vehicles Travelling Southeast,39.671278,-105.360638,20338,,0,,,1
20523,20523,Simms St & W 6th Ave North Frontage Rd,Vehicles Travelling North,39.727616,-105.12832,20523,,0,,,1
20525,20525,W 8th Ave & Mariposa St,Vehicles Travelling West,39.728986,-105.001925,20525,,0,,,1
21109,21109,Maxwell Pl & Fairplay St,Vehicles Travelling East,39.794738,-104.812311,21109,,0,,,1
21416,21416,Hwy 119 & Saint Anton,Vehicles Travelling East,39.987087,-105.440149,21416,,0,,,1
21491,21491,W Ken Caryl Ave & S Simms St,Vehicles Travelling West,39.58088,-105.129732,21491,,0,,,1
21585,21585,Smoky Hill Rd & S Kirk St,Vehicles Travelling Southeast,39.609248,-104.749208,21585,,0,,,1
21779,21779,Brighton Blvd & 31st St,Vehicles Travelling North,39.766037,-104.984263,21779,,0,,,1
21947,21947,S Tucson Way & Briarwood Ave,Vehicles Travelling Northwest,39.592811,-104.835501,21947,,0,,,1
22109,22109,S Himalaya St & Chenango Dr,Vehicles Travelling North,39.627319,-104.754194,22109,,0,,,1
22130,22130,Pecos St & Samuel Dr,Vehicles Travelling South,39.82287,-105.006376,22130,,0,,,1
22201,22201,S Buckley Rd & Stanford Ave,Vehicles Travelling South,39.634233,-104.791632,22201,,0,,,1
22730,22730,S 4th Ave & Bromley Ln,Vehicles Travelling North,39.9727,-104.818006,22730,,0,,,1
22752,22752,120th Ave & Niagara St,Vehicles Travelling West,39.914311,-104.91073,22752,,0,,,1
22811,22811,Baseline & Meadow Glen Dr,Vehicles Travelling East,40.000059,-105.221884,22811,,0,,,1
22820,22820,Baseline Rd & Lakeview Dr,Vehicles Travelling Northwest,40.001604,-105.197851,22820,,0,,,1
23133,23133,Vance St & W 90th Ave,Vehicles Travelling South,39.860334,-105.077284,23133,,0,,,1
23394,23394,120th Ave & Pennsylvania St,Vehicles Travelling East,39.913956,-104.980494,23394,,0,,,1
23773,23773,Virginia Ave & S Birch St,Vehicles Travelling West,39.707454,-104.93587,23773,,0,,,1
24011,24011,Yale Ave & S Blackhawk St,Vehicles Travelling East,39.667493,-104.824802,24011,,0,,,1
24092,24092,Peoria St & 51st Ave,Vehicles Travelling North,39.788738,-104.846911,24092,,0,,,1
24512,24512,Tower Rd & 32nd Pkwy,Vehicles Travelling North,39.760856,-104.772029,24512,,0,,,1
24529,24529,Sable Blvd & 120th Ave,Vehicles Travelling South,39.91622,-104.81879,24529,,0,,,1
24868,24868,Harlan St & W 92nd Ave,Vehicles Travelling Northeast,39.86219,-105.063353,24868,,0,,,1
25003,25003,W Grant Ranch Blvd & S Reed Way,Vehicles Travelling East,39.618522,-105.077785,25003,,0,,,1
25257,25257,S Quebec St & Iliff Ave,Vehicles Travelling North,39.677144,-104.903438,25257,,0,,,1
25624,25624,Pike Rd & S Main St,Vehicles Travelling East,40.138186,-105.101802,25624,,0,,,1
25727,25727,Park Meadows Dr & Lincoln Ave Nearside,Vehicles Travelling South,39.537732,-104.873476,25727,,0,,,1
25924,25924,Wewatta St & 21st St,Vehicles Travelling North,39.756836,-104.996552,25924,,0,,,1
26056,26056,120th & Chambers Rd,Vehicles Travelling West,39.914419,-104.809227,26056,,0,,,1
26248,26248,Bridge St & 45th Ave,Vehicles Travelling East,39.986832,-104.76123,26248,,0,,,1
26379,26379,Smoky Hill Rd & S Ponderosa Trail,Vehicles Travelling East,39.601058,-104.722317,26379,,0,,,1
26439,26439,Park Meadows Dr & Lincoln Ave Farside,Vehicles Travelling North,39.537788,-104.873198,26439,,0,,,1
33381,33381,Colorado Blvd & 104th Ave,Vehicles Travelling North,39.883746,-104.940097,33381,,0,,,1
33475,33475,9500 Block S University Blvd,Vehicles Travelling Southeast,39.543305,-104.942347,33475,,0,,,1
33588,33588,S University Blvd & Easter Ave,Vehicles Travelling North,39.592115,-104.96003,33588,,0,,,1
33601,33601,Syracuse St & 36th Ave,Vehicles Travelling South,39.767058,-104.89979,33601,,0,,,1
33992,33992,Alameda Ave & S Havana St,Vehicles Travelling East,39.710783,-104.867307,33992,,0,,,1
34759,34759,Dransfeldt Rd & Mainstreet,Vehicles Travelling North,39.515456,-104.769925,34759,,0,,,1
34865,34865,Crown Blvd & 50th Ave,Vehicles Travelling South,39.787835,-104.828899,34865,,0,,,1
34948,34948,Allison St & 5300 Block,Vehicles Travelling South,39.79385,-105.086185,34948,,0,,,1
35044,35044,33rd Pl & Fraser St,Vehicles Travelling East,39.764678,-104.81214,35044,,0,,,1
26257,26257,Alameda Station Gate C,Vehicles Travelling South,39.707948,-104.992384,26257,,0,33704,,1
26292,26292,Arapahoe at Village Center Station Gate B,Vehicles Travelling South,39.600901,-104.887415,26292,,0,33705,,1
33834,33834,Olympic Park,Vehicles Travelling North,39.667301,-104.807628,,,1,,,0
34147,34147,Ulster / Tufts,Vehicles Travelling North,39.630961,-104.896356,,,1,,,0
25447,25447,Dahlia St & 60th Ave,Vehicles Travelling North,39.804965,-104.931119,25447,,0,34251,,1
33527,33527,US 36 & Broomfield Station Gate C,Vehicles Travelling East,39.906219,-105.086255,33527,,0,33745,,1
33528,33528,US 36 & Broomfield Station Gate D,Vehicles Travelling East,39.906222,-105.085985,33528,,0,33745,,1
33565,33565,Oak Station,Vehicles Travelling West,39.7374,-105.120463,B,,0,34239,,1
34503,34503,Denver Airport Station,Vehicles Travelling North,39.847913,-104.673943,,,1,,,0
34680,34680,2nd Ave & Abilene Station,Vehicles Travelling North,39.719484,-104.825073,,,1,,,0
10177,10177,12th Ave & Pennsylvania St,Vehicles Travelling East,39.735102,-104.980599,10177,,0,,,1
10330,10330,17th Ave & Williams St,Vehicles Travelling East,39.743162,-104.965699,10330,,0,,,1
10331,10331,W 17th Ave & Wolff St,Vehicles Travelling East,39.743922,-105.048372,10331,,0,,,1
10354,10354,19th Ave & Broadway,Vehicles Travelling East,39.746131,-104.986787,10354,,0,,,1
10386,10386,20th St & Pine St,Vehicles Travelling Southeast,40.021746,-105.270335,10386,,0,,,1
10476,10476,W 1st Ave & Stuart St,Vehicles Travelling East,39.718084,-105.042945,10476,,0,,,1
10871,10871,W 32nd Ave & Clay St,Vehicles Travelling East,39.761972,-105.02077,10871,,0,,,1
10880,10880,W 32nd Ave & Fenton St,Vehicles Travelling East,39.762062,-105.059901,10880,,0,,,1
10934,10934,W 32nd Ave & Zuni St,Vehicles Travelling West,39.762095,-105.016131,10934,,0,,,1
10953,10953,Bruce Randolph Ave & Marion St,Vehicles Travelling West,39.764565,-104.97235,10953,,0,,,1
11024,11024,W 38th Ave & Nelson St,Vehicles Travelling West,39.769292,-105.11826,11024,,0,,,1
11041,11041,W 38th Ave & Quail St,Vehicles Travelling West,39.769253,-105.124557,11041,,0,,,1
11154,11154,W 44th Ave & Kipling St,Vehicles Travelling West,39.778209,-105.1105,11154,,0,,,1
11186,11186,W 44th Ave & Tejon St,Vehicles Travelling West,39.776603,-105.011788,11186,,0,,,1
11231,11231,47th Ave & Havana St,Vehicles Travelling East,39.782227,-104.865472,11231,,0,,,1
11250,11250,47th Ave & Oakland St,Vehicles Travelling West,39.782432,-104.850966,11250,,0,,,1
11384,11384,W 52nd Ave & Tennyson St,Vehicles Travelling West,39.791146,-105.044467,11384,,0,,,1
11989,11989,Alameda Ave & Fairmount Dr,Vehicles Travelling Southeast,39.711082,-104.8925,11989,,0,,,1
12029,12029,W Alameda Ave & S Knox Ct,Vehicles Travelling East,39.711067,-105.030627,12029,,0,,,1
12107,12107,W Alameda Ave & S Winona Ct,Vehicles Travelling West,39.711393,-105.04679,12107,,0,,,1
12487,12487,Broadway & Bronco Rd,Vehicles Travelling South,39.828341,-104.987526,12487,,0,,,1
12564,12564,S Broadway & W Mississippi Ave,Vehicles Travelling South,39.69616,-104.987539,12564,,0,,,1
12752,12752,S Cherry St & Cherry Creek S Dr,Vehicles Travelling South,39.70329,-104.934232,12752,,0,,,1
13019,13019,Colfax Ave & Josephine St,Vehicles Travelling East,39.739968,-104.959123,13019,,0,,,1
13165,13165,Conifer Rd & W Marigold Dr,Vehicles Travelling Southwest,39.845196,-104.990259,13165,,0,,,1
13270,13270,W Dartmouth Ave & S Golden Way,Vehicles Travelling East,39.655793,-105.058696,13270,,0,,,1
13280,13280,Dartmouth Ave & S Kenton St,Vehicles Travelling West,39.660399,-104.858625,13280,,0,,,1
13296,13296,W Dartmouth Ave & S Platte River Dr,Vehicles Travelling East,39.660404,-105.004801,13296,,0,,,1
13327,13327,W Dartmouth Ave & S Zuni St,Vehicles Travelling East,39.660451,-105.015242,13327,,0,,,1
13573,13573,Evans Ave & S Cook St,Vehicles Travelling West,39.678497,-104.948306,13573,,0,,,1
13597,13597,Evans Ave & S Leyden St,Vehicles Travelling East,39.678362,-104.914936,13597,,0,,,1
13707,13707,Federal Blvd & W 20th Ave,Vehicles Travelling South,39.747314,-105.025355,13707,,0,,,1
13788,13788,S Federal Blvd & W Bayaud Ave,Vehicles Travelling South,39.714733,-105.025276,13788,,0,,,1
14444,14444,Wadsworth Pkwy & W 100th Ave,Vehicles Travelling Southeast,39.877711,-105.095821,14444,,0,,,1
14592,14592,Iowa Ave & S Pearl St,Vehicles Travelling East,39.687541,-104.979903,14592,,0,,,1
14759,14759,W Kentucky Ave & S Osceola St,Vehicles Travelling West,39.70042,-105.038282,14759,,0,,,1
14802,14802,Kipling St & W 23rd Ave,Vehicles Travelling North,39.751336,-105.109475,14802,,0,,,1
15004,15004,W Littleton Blvd & S Cherokee St,Vehicles Travelling West,39.613318,-104.991929,15004,,0,,,1
15141,15141,Main St & 11th Ave,Vehicles Travelling North,40.177319,-105.102322,15141,,0,,,1
15239,15239,MLK Blvd & Krameria St,Vehicles Travelling East,39.761799,-104.916136,15239,,0,,,1
15240,15240,MLK Blvd & Krameria St,Vehicles Travelling West,39.762031,-104.916758,15240,,0,,,1
15347,15347,Mississippi Ave & S Elizabeth St,Vehicles Travelling East,39.696544,-104.955339,15347,,0,,,1
15501,15501,Monaco Pkwy & 1st Ave,Vehicles Travelling South,39.718059,-104.912913,15501,,0,,,1
15744,15744,Wadsworth Blvd & W 64th Ave,Vehicles Travelling North,39.812204,-105.081347,15744,,0,,,1
16299,16299,3900 Block S Reservoir Rd,Vehicles Travelling South,39.64435,-104.770782,16299,,0,,,1
16381,16381,S Sable Blvd & Ellsworth Ave,Vehicles Travelling North,39.7162,-104.819263,16381,,0,,,1
16394,16394,S Sable Blvd & Gunnison Pl,Vehicles Travelling South,39.687743,-104.819367,16394,,0,,,1
16452,16452,Sheridan Blvd & W 17th Ave,Vehicles Travelling North,39.744605,-105.053122,16452,,0,,,1
16549,16549,S Sheridan Blvd & W Cornell Ave,Vehicles Travelling South,39.659387,-105.053342,16549,,0,,,1
16631,16631,Spine Rd & Williams Fork Trail,Vehicles Travelling Southwest,40.067623,-105.202577,16631,,0,,,1
16794,16794,University Blvd & 4th Ave,Vehicles Travelling South,39.722254,-104.959509,16794,,0,,,1
16918,16918,Valmont Rd & 30th St,Vehicles Travelling East,40.02911,-105.253237,16918,,0,,,1
17179,17179,Washington St & 56th Ave,Vehicles Travelling North,39.797703,-104.978171,17179,,0,,,1
17185,17185,Washington St & 62nd Ave,Vehicles Travelling North,39.809511,-104.97794,17185,,0,,,1
17600,17600,S Wheeling Way & S Uvalda St,Vehicles Travelling Northwest,39.694384,-104.837281,17600,,0,,,1
17677,17677,Ken Pratt Blvd & S Pratt Pkwy,Vehicles Travelling West,40.152508,-105.107643,17677,,0,,,1
17764,17764,Tremont Pl & 16th Street Mall,Vehicles Travelling South,39.743046,-104.989877,17764,,0,,,1
17772,17772,Broadway & W 5th Ave,Vehicles Travelling South,39.724291,-104.987625,17772,,0,,,1
17862,17862,Arapahoe Rd & 75th St,Vehicles Travelling East,40.014488,-105.17746,17862,,0,,,1
17878,17878,Sir Galahad Dr & South Boulder Rd,Vehicles Travelling South,39.986988,-105.079253,17878,,0,,,1
17914,17914,N 111th St & Starline Ave,Vehicles Travelling North,40.00574,-105.093243,17914,,0,,,1
17973,17973,US 287 & W 10th Ave,Vehicles Travelling South,39.928206,-105.090954,17973,,0,,,1
18015,18015,Canyon Blvd & 22nd St,Vehicles Travelling West,40.017371,-105.265817,18015,,0,,,1
18689,18689,W 58th Ave & Garrison St,Vehicles Travelling East,39.801867,-105.099919,18689,,0,,,1
18736,18736,Albrook Dr & Crown Blvd,Vehicles Travelling Southeast,39.779116,-104.839591,18736,,0,,,1
18739,18739,44th Ave & Andrews Dr,Vehicles Travelling Northeast,39.777295,-104.824167,18739,,0,,,1
18875,18875,Colorado Blvd & 115th Ave,Vehicles Travelling North,39.904349,-104.940134,18875,,0,,,1
19694,19694,Baseline Rd & Manhattan Dr,Vehicles Travelling East,39.99994,-105.229834,19694,,0,,,1
19832,19832,Galapago St & W 5th Ave,Vehicles Travelling North,39.724327,-104.996295,19832,,0,,,1
20270,20270,Lamar St & W 62nd Ave,Vehicles Travelling North,39.810383,-105.067254,20270,,0,,,1
20471,20471,S Birch St & Mexico Ave,Vehicles Travelling North,39.686014,-104.936049,20471,,0,,,1
20883,20883,S Dayton Way & Vassar Ave,Vehicles Travelling North,39.66829,-104.873463,20883,,0,,,1
21166,21166,Champa St & 19th St,Vehicles Travelling South,39.749497,-104.990196,21166,,0,,,1
21829,21829,Kentucky Ave & Ohio Cir,Vehicles Travelling West,39.700354,-104.783274,21829,,0,,,1
22004,22004,Broadway & Lee Hill Dr,Vehicles Travelling North,40.061015,-105.282037,22004,,0,,,1
22354,22354,16th Street Mall & Curtis St,Vehicles Travelling Southeast,39.747203,-104.995041,22354,,0,,,1
22432,22432,Tenino Ave & 55th St,Vehicles Travelling West,39.99662,-105.225853,22432,,0,,,1
22825,22825,Baseline Rd & 75th St,Vehicles Travelling East,40.000076,-105.177747,22825,,0,,,1
22831,22831,Baseline Rd & Nyland Way,Vehicles Travelling East,40.000069,-105.150974,22831,,0,,,1
22845,22845,Baseline Rd & Aspen Ridge Dr,Vehicles Travelling West,40.000274,-105.105514,22845,,0,,,1
23332,23332,Collyer St & 21st Ave,Vehicles Travelling North,40.195387,-105.097596,23332,,0,,,1
